16260.8 7062.53201884 1500.0 64111.0 96.0 3896.0 193.0 189.0 202.0 224.0 808.0 1992.5642285678375 1888.668023924393 3297.5659352819107 2843.5785505116787 1284.667762916491 1858.6682527302423 2548.668841530745 2846.6690958242953
16256.8 7064.22497266 1500.0 64052.0 99.0 3898.0 216.0 177.0 210.0 207.0 810.0 1377.8477298191324 1161.0230852735378 2615.8404355747257 2764.599379662326 1264.001348268105 1140.6678833790756 2448.669278580564 2792.6696455142887
16252.8 7065.9166577 1500.0 63576.0 106.0 3866.0 196.0 169.0 237.0 227.0 829.0 1420.5494306384528 1134.3586388272515 2634.506184264768 2822.7080491277957 1308.0108826505436 1108.0158372397002 2460.709712681907 2828.0422320973325
16248.8 7067.60918762 1500.0 63664.0 110.0 3868.0 238.0 184.0 230.0 235.0 887.0 1434.5827083683698 1163.7414807454604 2699.4053248765663 2821.9204109036336 1308.6686209451404 1142.668860590879 2503.3370716500267 2810.005994679455
16244.8 7069.30256303 1500.0 63464.0 137.0 3851.0 221.0 214.0 233.0 248.0 916.0 1406.5145968071517 1197.0770566037252 2634.576488727188 2811.4019253846723 1301.3352766606797 1174.6706762092415 2458.007341248592 2830.006641082251
16240.8 7070.99678456 1500.0 63844.0 110.0 3869.0 211.0 203.0 235.0 269.0 918.0 1403.860436131753 1167.055560700974 2666.614504119916 2766.6793336592596 1302.6711131173995 1143.3360163618518 2482.672492671449 2792.0101256900557
16236.8 7072.69185283 1500.0 64258.0 74.0 3892.0 268.0 224.0 238.0 284.0 1014.0 1462.5503869616214 1205.0777427862859 2732.7730152328613 2757.3221346426085 1350.0014400015361 1182.6679281791235 2545.3360483584515 2758.0029418698045
16232.8 7074.38776848 1500.0 64766.0 119.0 3915.0 256.0 201.0 279.0 284.0 1020.0 1407.8814685184097 1192.3670582752193 2666.6315830373997 2818.67807534123 1290.6738256041526 1170.6774056807346 2483.35399483857 2842.0224330304045
16228.8 7076.08453212 1500.0 64579.0 111.0 3902.0 259.0 244.0 283.0 281.0 1067.0 1431.2351914509827 1205.7235376227359 2617.8899070817206 2880.7900009500336 1322.0014101348374 1184.667930312459 2435.335931024993 2888.003080536619
16224.8 7077.78214439 1500.0 64795.0 101.0 3910.0 300.0 241.0 315.0 303.0 1159.0 1446.546833277561 1245.7287774764554 2789.3625015744788 2878.7565671675884 1334.6680903126296 1222.0013034680571 2615.336123025198 2906.6697671144184
16220.8 7079.48272952 1500.0 65216.0 89.0 3929.0 312.0 239.0 280.0 319.0 1150.0 1441.8953264557726 1237.7803866014967 2769.407656593557 2910.9146690350735 1316.681834841404 1214.68273287028 2580.026969881925 2926.0318352263675
16216.8 7081.18204198 1500.0 64721.0 118.0 3901.0 282.0 269.0 290.0 340.0 1181.0 1467.8719444788276 1287.7833363423847 2689.295443288757 2951.6228481441817 1364.6681223126639 1266.0013504014405 2518.002685869532 2971.336502758936
16212.8 7082.88007921 1500.0 65286.0 95.0 3931.0 269.0 274.0 331.0 334.0 1208.0 1493.9478040247807 1307.8246569004377 2876.3747349812 2967.577613363066 1366.0014570682208 1284.6680369792396 2670.002848003038 3010.66987804787
16208.8 7084.58109225 1500.0 65385.0 115.0 3930.0 334.0 276.0 384.0 380.0 1374.0 1509.2755285385526 1233.753664981968 2846.273375470456 2960.7251206759 1390.6678533699014 1212.0010342408825 2651.3355958063753 2974.669205051055
16204.8 7086.28295707 1500.0 65546.0 118.0 3935.0 359.0 312.0 368.0 402.0 1441.0 1515.311259872466 1321.1421369141278 2852.1649072512 2982.3400633072733 1388.0014805349126 1299.3347192903673 2652.669496180796 2998.6698652478563
16200.8 7087.98354534 1500.0 65508.0 109.0 3936.0 378.0 320.0 404.0 382.0 1484.0 1606.0024581975167 1319.7846644943327 2854.2620978546197 2998.9109716669027 1490.0015893350287 1292.668045512582 2650.002826669682 3008.0032085367557
16196.8 7089.68924451 1500.0 65412.0 100.0 3924.0 376.0 364.0 414.0 446.0 1600.0 1589.3885457523002 1372.5091826066246 2930.4981910979473 3024.949172314128 1450.6827595740795 1352.6796523913297 2713.36517015133 3050.036437768643
16192.8 7091.39579947 1500.0 65212.0 112.0 3919.0 450.0 348.0 489.0 455.0 1742.0 1610.7473867874694 1373.1652538158921 2953.677371695511 3060.29742648401 1471.3349027572297 1349.3347726237575 2756.002939736469 3085.3366243590663
16188.8 7093.09681447 1500.0 65148.0 110.0 3916.0 413.0 407.0 497.0 478.0 1795.0 1612.0569104511123 1365.1536078575652 2915.6752036569105 3051.7154617332226 1482.0015808016863 1343.3376320137556 2714.6880946046936 3066.0143898275364
16184.8 7094.80294652 1500.0 65430.0 90.0 3928.0 499.0 420.0 467.0 511.0 1897.0 1637.3694693060786 1392.5489985171755 2949.025887376568 3065.8010170105986 1506.6833808076376 1366.010199542823 2753.3574160328653 3071.3647841087222
16180.8 7096.5120684 1500.0 65572.0 81.0 3931.0 499.0 427.0 535.0 525.0 1986.0 1648.7016874381736 1377.8562573401189 3000.427225608428 3098.4086615813976 1525.3541595021243 1352.0144214871625 2794.7036312800296 3092.7055935210706
16176.8 7098.21991327 1500.0 65946.0 113.0 3946.0 569.0 519.0 587.0 568.0 2243.0 1726.2289469437796 1539.3362574141584 3047.8880324436204 3175.421069241074 1568.0016725351175 1513.3349475572775 2842.0030314699 3194.670074314746
16172.8 7099.92861497 1500.0 66209.0 89.0 3960.0 610.0 493.0 663.0 686.0 2452.0 1771.5517811779239 1453.280842527797 3128.6931790885596 3214.0924817379228 1620.0082944424676 1428.6809915747422 2908.020472464126 3238.688776115378
16168.8 7101.63817414 1500.0 66428.0 91.0 3962.0 675.0 573.0 679.0 686.0 2613.0 1818.2111171750755 1597.352633781718 3192.1826329891046 3219.9044485014915 1677.3358381548517 1566.0026726445612 2968.005698570941 3224.0034389370016
16164.8 7103.34859141 1500.0 66658.0 100.0 3970.0 748.0 614.0 759.0 757.0 2878.0 1875.6301903996762 1579.3954629090715 3172.1092249687085 3294.111279335939 1734.6825794881956 1553.3492396295471 2955.35855239298 3324.698583773071
16160.8 7105.05772778 1500.0 66929.0 115.0 3979.0 848.0 693.0 863.0 898.0 3302.0 1993.0446742964793 1679.4086518011477 3289.639448043074 3456.404463913002 1851.358215587751 1655.357347050581 3070.704661519012 3454.713098010704
16156.8 7106.76986209 1500.0 66929.0 97.0 3979.0 938.0 819.0 988.0 964.0 3709.0 2129.193711162226 1740.8382019886694 3516.7852221455128 3539.2927692302105 1964.668343183653 1714.0014626145814 3255.3361112201483 3564.6697085181513
16152.8 7108.48499819 1500.0 67187.0 97.0 3986.0 1047.0 970.0 1019.0 1161.0 4197.0 2198.7433434646305 1938.4047801141921 3466.0162247462613 3615.38901745978 2020.002154668965 1910.0020373355067 3220.0034346703305 3652.003895470822
16148.8 7110.19885424 1500.0 67154.0 123.0 3989.0 1335.0 1061.0 1394.0 1473.0 5263.0 2390.245886188699 1965.0715141952605 3756.5486339376625 3937.919017005724 2208.669022580291 1936.0020650688696 3491.337057426195 3928.004189871136
16144.8 7111.91571552 1500.0 68365.0 93.0 4063.0 1983.0 1729.0 1964.0 2119.0 7795.0 3019.9374052249427 2545.8525659952234 4269.157597754898 4544.492342290095 2790.669048037588 2513.3354780462746 3966.003384322888 4534.003869016635
16140.8 7113.63129587 1500.0 67330.0 85.0 3998.0 3367.0 2836.0 3319.0 3518.0 13040.0 4141.3809939164885 3529.294761360152 5430.82187844317 5571.1145562166585 3848.6855508837693 3480.69042817999 5041.358069596928 5551.3546505351915
16136.8 7115.3455927 1500.0 67471.0 110.0 4009.0 3110.0 2555.0 3228.0 3177.0 12070.0 3934.9949512466405 3214.2901374021285 5359.961901807421 5253.403516507744 3636.0310274647677 3172.692386626281 4972.05197451664 5241.372468914434
16132.8 7117.06289775 1500.0 67478.0 102.0 4007.0 3582.0 3068.0 3591.0 3610.0 13851.0 4375.21011687945 3742.5837046730935 5640.737577717719 5638.046294903526 4072.675355040757 3690.675327451435 5226.008919055222 5610.011968025531
16128.8 7118.78106667 1500.0 67593.0 121.0 4008.0 6533.0 5519.0 6571.0 6791.0 25414.0 6916.710805367779 5823.956420726992 8289.519908639148 8238.074843761893 6372.00543744464 5732.671558546396 7654.006531418907 8148.673620201489
16124.8 7120.50010008 1500.0 67381.0 98.0 4004.0 13653.0 11434.0 13567.0 13895.0 52549.0 13048.677448523667 10972.50998386062 14359.979815845289 14193.203304983606 11967.363969785096 10755.367750510135 13196.02252121177 13896.0474318419
16120.8 7122.21999863 1500.0 67496.0 115.0 4009.0 24586.0 20624.0 24418.0 25364.0 94992.0 22975.059568597942 19173.32113933523 24244.103185501866 23778.66033471331 20764.78627183559 18535.491502860823 21962.149928276842 22990.132423162755
16116.8 7123.94076297 1500.0 67453.0 110.0 4009.0 37695.0 31819.0 37205.0 38749.0 145468.0 35219.07266474755 29272.71393761879 35909.54196721785 35610.56459548802 31302.033388835614 27982.696514876283 32047.36751719202 33885.369477742344
16112.8 7125.66024116 1500.0 67312.0 101.0 3995.0 53854.0 46063.0 53718.0 55483.0 209118.0 51179.51032818954 42783.303119544056 51876.13083473942 50895.7346176788 44490.70463206795 40148.0342596559 45287.37197855742 47402.70711697674
16108.8 7127.38489158 1500.0 67354.0 73.0 3999.0 68771.0 58703.0 68294.0 71302.0 267070.0 66520.56683351369 55405.76786541835 66564.59859501955 66302.92080587246 56580.72701944216 51038.721107969184 56876.06066779805 60300.06432006861
16104.8 7129.10394765 1500.0 67499.0 85.0 4006.0 79260.0 68494.0 79503.0 82682.0 309939.0 77741.43429552703 65401.54647026245 78696.77792445131 77745.41846467908 65187.51412003916 59498.818983643265 66210.9350416567 69671.51169240326
16100.8 7130.83249108 1500.0 67755.0 108.0 4015.0 87073.0 75489.0 87414.0 90486.0 340462.0 86364.95866655912 72918.16793640523 87404.47040696513 86176.24006919535 71597.974851188 65656.13171189495 72618.09243445958 76228.82936966355
16096.8 7132.55975094 1500.0 67741.0 85.0 4016.0 86244.0 74812.0 86671.0 89802.0 337529.0 85530.16424020387 71871.22661097322 86335.9808471957 84940.33342174608 70879.39381708272 64881.38869878502 71844.72797416786 75502.73109566387
16092.8 7134.28140862 1500.0 67861.0 118.0 4019.0 81835.0 70783.0 81617.0 85472.0 319707.0 80561.8547905655 67735.59242006995 81261.45890934633 80506.46208564655 67323.4051449655 61350.732107447584 68128.07266994419 71918.07671261516
16088.8 7136.01040954 1500.0 68141.0 98.0 4031.0 79755.0 68969.0 79643.0 83051.0 311418.0 78061.51139710877 65826.07785848109 79011.35803093735 78005.38755591349 65695.68371031313 60043.21746311486 66326.13985919402 69982.68676343278
16084.8 7137.73812342 1500.0 68520.0 100.0 4045.0 79016.0 68136.0 79255.0 82549.0 308956.0 77284.49282189533 65197.4881088059 78308.6711128994 77537.063844384 64937.10997067073 59229.75031077552 65987.20160291433 69517.15606744538
16080.8 7139.46887018 1500.0 68550.0 97.0 4048.0 77076.0 66178.0 77050.0 79622.0 299926.0 75287.29170779238 62927.0454210873 75910.45716340732 74583.88529682627 63284.054002392746 57486.71572199742 64234.05481306011 67174.72398909781
