501.579 501.457 512.382 521.274 532.866 536.442 531.177 529.821 529.204 526.815 525.25 526.131 532.333 537.459 534.099 529.065 532.782 532.619 534.361 533.439 535.235 539.094
504.727 503.606 514.824 523.012 534.119 535.256 530.135 528.863 528.258 525.929 524.274 525.379 531.583 536.84 533.348 528.214 532.272 531.954 533.683 532.834 534.633 538.632
505.004 503.735 515.115 523.044 534.095 535.29 530.456 529.154 528.493 526.205 524.609 525.348 531.945 537.25 533.766 528.781 532.862 532.74 534.137 533.736 535.513 539.193
506.143 504.735 516.08 524.284 535.077 536.503 531.734 530.447 529.905 527.681 525.971 526.785 533.113 538.436 536.002 530.911 534.489 534.749 536.396 536.624 536.699 537.769
506.559 505.383 516.469 524.856 535.727 537.549 532.782 531.463 530.868 528.808 527.297 527.935 534.619 539.95 537.88 532.297 534.537 533.873 534.397 533.332 533.406 534.868
510.647 509.33 520.677 529.605 539.907 541.799 537.266 535.853 535.696 533.867 532.237 530.68 535.242 538.826 534.266 527.944 530.576 529.565 529.94 528.078 528.264 530.018
514.81 513.757 525.349 533.982 545.565 546.783 540.297 537.526 535.573 531.998 529.41 528.465 532.847 536.62 532.138 525.797 528.121 526.914 527.293 524.969 525.093 527.123
517.165 515.344 526.477 534.784 544.849 546.138 539.804 537.054 535.07 531.501 528.895 527.688 532.173 536.155 531.583 525.385 527.503 526.431 526.33 524.22 524.189 526.091
518.756 516.439 526.643 534.962 544.124 545.516 539.288 536.538 534.514 531.106 528.338 527.255 531.68 535.592 531.174 524.955 526.91 525.956 525.586 523.743 523.578 525.446
